Gene,Sample_1,Sample_2
ENSG00000105835,857.570376246,1519.080472144
ENSG00000105849,101.7627655456,97.999650252
ENSG00000105851,196.7144280894,240.41315491
ENSG00000105852,117.9628974645,106.1753439402
ENSG00000105854,178.5005435806,268.0469657121
ENSG00000105855,94.4475163948,89.8745365199
ENSG00000105856,1146.386328544,1431.38620771
ENSG00000105865,91.3268939145,105.7521536168
ENSG00000105866,315.7856785112,249.1179277964
ENSG00000105875,370.016434752,361.394851547
ENSG00000105879,239.3766134945,182.7963863027
ENSG00000105880,52.1383310623,58.6696553349
ENSG00000105894,128.3475373494,123.1865190119
ENSG00000105926,87.0023825259,93.9512553928
ENSG00000105928,296.191393475,343.5223679218
ENSG00000105929,113.0195784377,96.2708041384
ENSG00000105939,1429.845476072,1301.672852876
ENSG00000105948,32.2050528705,41.5991723624
ENSG00000105953,524.931385111,411.270684475
ENSG00000105954,33.5323054008,28.0394219776
ENSG00000105963,450.932590303,464.996193826
ENSG00000105967,318.789760131,474.5145487832
ENSG00000105968,751.254993721,711.195199819
ENSG00000105971,62.2283615017,67.3376105168
ENSG00000105974,290.6142769927,375.965806233
ENSG00000105976,153.5845921255,137.530022081
ENSG00000105982,32.7503946005,28.7670263269
ENSG00000105989,71.9932890313,69.714595188
ENSG00000105991,11.6121119204,26.5151787822
ENSG00000105993,294.4192876754,431.213159561
ENSG00000105996,10.8457191082,9.9502443762
ENSG00000105997,94.4682364557,104.9141145055
ENSG00000106003,32.0036670597,54.807414741
ENSG00000106004,236.8001710508,237.9820508274
ENSG00000106006,159.9885310641,147.5598602912
ENSG00000106012,98.6452180677,111.077714731
ENSG00000106013,84.0516586046,90.9616853071
ENSG00000106018,18.8713285842,19.5189970813
ENSG00000106025,11.2107056711,6.173556682
ENSG00000106028,1871.580059186,1895.31836241
ENSG00000106038,30.7694915396,37.518006861800004
ENSG00000106052,943.108976899,1098.776383825
ENSG00000106066,182.275579036,458.5159280091
ENSG00000106069,130.5532567845,138.1905845848
ENSG00000106070,168.837783947,203.531049211
ENSG00000106077,520.491199034,557.941203907
ENSG00000106078,34.2543652476,34.5757519833
ENSG00000106080,203.3758534747,252.1456108976
ENSG00000106089,245.2601193189,260.4220285968
ENSG00000106100,486.546599511,495.089521574
ENSG00000106105,2487.1366946,2728.90932377
ENSG00000106113,10.7429263235,14.1459140762
ENSG00000106123,410.750491182,403.096806551
ENSG00000106128,29.4494874518,34.4419371665
ENSG00000106144,181.8240190434,162.6902614748
ENSG00000106153,4347.48800031,4799.45293136
ENSG00000106178,50.8512938069,51.7448555914
ENSG00000106236,35.3430303727,39.7290296997
ENSG00000106244,30.6337596474,37.3898620244
ENSG00000106245,974.863687838,1023.004347413
ENSG00000106246,348.508683302,354.389425345
ENSG00000106258,33.2905703894,37.2685981346
ENSG00000106261,394.655169593,386.001599155
ENSG00000106263,1742.574185223,1793.465025862
ENSG00000106268,102.034900166,107.1971700892
ENSG00000106278,66.8993269193,62.7513401384
ENSG00000106290,632.844006935,589.185139189
ENSG00000106299,26.2163953203,33.1203587554
ENSG00000106302,22.4434831388,25.4652384663
ENSG00000106304,160.22288942470001,163.5100792635
ENSG00000106305,1057.060307542,1151.473662506
ENSG00000106327,66.9596110267,67.8338227305
ENSG00000106328,412.94362926,387.504885487
ENSG00000106330,402.887756397,377.771491024
ENSG00000106331,93.5614866421,98.6040963118
ENSG00000106333,45.7057712977,52.3231593524
ENSG00000106336,16.8595194129,21.2212927488
ENSG00000106344,452.656134027,500.365658037
ENSG00000106348,667.004682645,651.112571071
ENSG00000106351,172.2458493572,155.1052205404
ENSG00000106355,324.29549431,337.394256553
ENSG00000106366,31.4415380204,38.6151572235
ENSG00000106367,158.0540519457,155.465989107
ENSG00000106392,367.307142102,397.227292903
ENSG00000106397,1683.865009109,1615.314594018
ENSG00000106399,1275.470255377,1259.772809637
ENSG00000106400,519.9828282004,594.5740057142
ENSG00000106404,244.9294234744,272.7866909099
ENSG00000106436,168.3266707612,182.440346071
ENSG00000106443,42.3816288533,37.5235432172
ENSG00000106459,222.783367238,221.330621535
ENSG00000106460,502.767225686,447.433509531
ENSG00000106462,322.2994669132,418.910634101
ENSG00000106479,209.4956131695,246.0816568479
ENSG00000106483,214.712874062,203.3025762768
ENSG00000106484,250.8963936736,210.338314752
ENSG00000106511,10.9997427155,11.4901557898
ENSG00000106524,935.077316718,854.065688819
ENSG00000106536,15.7405495073,20.0964457016
ENSG00000106537,2616.157829497,2644.2550381376
ENSG00000106538,20.2138288669,30.6139978891
ENSG00000106541,5.6298340376,5.8894177028
ENSG00000106546,156.9053663018,245.3681044117
ENSG00000106554,324.4614797006,364.1680644682
ENSG00000106565,302.7826066015,702.7463267008
ENSG00000106571,291.2829901055,293.4150259188
ENSG00000106588,961.563202062,957.504078536
ENSG00000106605,603.59129759,929.838866527
ENSG00000106608,270.459833864,247.454251834
ENSG00000106610,297.4090602062,270.233891308
ENSG00000106615,111.1594669303,155.8364838038
ENSG00000106617,492.193476799,489.878566043
ENSG00000106624,71.2744921672,83.7326990273
ENSG00000106628,350.9550023114,369.0956320835
ENSG00000106631,54.1044632109,56.153146514
ENSG00000106633,19.7642760303,21.3365529525
ENSG00000106635,555.917637612,505.41751222
ENSG00000106636,171.2313725883,210.0722220858
ENSG00000106638,465.645081927,605.687510008
ENSG00000106665,73.7671004192,89.1957567155
ENSG00000106683,45.0276941094,51.2204763502
ENSG00000106688,131.356331648,122.0356763797
ENSG00000106689,29.1017403881,28.4403522183
ENSG00000106692,107.8219694703,111.0132076999
ENSG00000106723,257.3382186836,285.6745721226
ENSG00000106780,358.659769488,446.401071302
ENSG00000106785,286.359156465,297.463549026
ENSG00000106789,144.3758569951,134.6303877046
ENSG00000106799,260.6214939929,229.4028526248
ENSG00000106803,7786.0943312,7551.26295278
ENSG00000106804,109.1587277588,88.5223440421
ENSG00000106809,14.3634685694,15.251039552
ENSG00000106819,20.9231768629,14.2083047767
ENSG00000106823,205.0835007557,162.6644936001
ENSG00000106829,433.088528297,524.161563825
ENSG00000106852,105.7434145927,90.5637637324
ENSG00000106927,9.9004978784,10.84812091
ENSG00000106952,355.8608011986,334.945104305
ENSG00000106976,113.7660771276,106.5157515835
ENSG00000106991,130.7971657132,167.3755032478
ENSG00000106992,334.9899061189,336.095686372
ENSG00000106993,358.319291934,350.737322645
ENSG00000107014,175.1250980621,166.4596122194
ENSG00000107018,165.0778690853,135.7684004132
ENSG00000107021,363.788998011,350.356384687
ENSG00000107077,703.251942337,683.644448237
ENSG00000107104,357.0957912975,363.570982667
ENSG00000107105,37.2297304407,46.244460762
ENSG00000107130,51.2913460042,71.2047489059
ENSG00000107140,254.592684841,268.717698874
ENSG00000107159,248.309687369,269.023254795
ENSG00000107164,314.06483433,326.79615322
ENSG00000107165,112.4605347354,95.7227697591
ENSG00000107175,532.15336456,603.178100666
ENSG00000107186,143.4710995108,115.3744541973
ENSG00000107187,467.246350033,417.283081502
ENSG00000107201,277.210690168,277.907770601
ENSG00000107223,1700.0275842840001,1833.653645332
ENSG00000107242,779.108043553,820.878677587
ENSG00000107262,633.396862518,737.308774359
ENSG00000107263,111.8834187478,124.5244038315
ENSG00000107281,196.9051341546,167.4032432546
ENSG00000107282,38.9103093827,51.9510774565
ENSG00000107290,1018.999196015,1023.475986332
ENSG00000107295,77.0021105396,69.2321144338
ENSG00000107317,128.9092591265,179.763215858
ENSG00000107331,188.277137605,154.524325595
ENSG00000107338,39.6922487038,53.4297962579
ENSG00000107372,2911.06802961,3128.25483709
ENSG00000107404,302.348965623,325.185815796
ENSG00000107438,3655.83018832,2775.869542667
ENSG00000107443,126.5481264255,148.2001509562
ENSG00000107447,21.9538734292,28.7752558096
ENSG00000107485,456.5905180571,388.6288338794
ENSG00000107518,95.2145570508,86.5664607309
ENSG00000107521,334.279082537,349.686808183
ENSG00000107537,365.89844518,419.166942601
ENSG00000107551,77.7227232306,222.0755061813
ENSG00000107554,288.110189672,303.468351631
ENSG00000107560,369.51373886,385.858842636
ENSG00000107562,166.125743192,152.4317140227
ENSG00000107566,379.588614691,453.100915499
ENSG00000107581,1237.281558853,1367.40934287
ENSG00000107593,86.0553987331,70.9383751026
ENSG00000107611,20.4956196013,29.3267300247
ENSG00000107614,120.1795616304,115.3626614873
ENSG00000107625,1107.9742614336,1088.5085758908
ENSG00000107643,233.574354221,220.065799817
ENSG00000107651,432.394851959,463.268343187
ENSG00000107672,828.083800482,800.503363876
ENSG00000107679,448.2710336015,495.9284281029
ENSG00000107742,1762.308904365,1361.561851694
ENSG00000107758,1747.00135857,1606.05821936
ENSG00000107779,520.1680348611,369.6453783169
ENSG00000107789,260.232185081,346.4698694604
ENSG00000107796,392.023434229,451.064323177
ENSG00000107798,2836.514406152,3611.83686856
ENSG00000107807,19.468508476,21.2655800138
ENSG00000107819,229.9823517489,331.9352117097
ENSG00000107821,20.6864497071,23.9137467426
ENSG00000107829,531.634215845,514.126007037
ENSG00000107831,5.3659115154,5.1428216149
ENSG00000107833,261.4116839638,305.0665821314
ENSG00000107854,667.470680154,729.785594619
ENSG00000107859,21.5004914218,21.6579573718
ENSG00000107862,459.680865904,453.060265425
ENSG00000107864,64.3499353963,67.9459374042
ENSG00000107872,188.5389193588,182.3167766107
ENSG00000107874,1233.647783132,1245.918657874
ENSG00000107890,136.9847014407,133.4237374105
ENSG00000107902,313.4995108168,272.8661817543
ENSG00000107929,599.257122261,633.500171578
ENSG00000107937,691.604849618,760.283525947
ENSG00000107949,240.6108379092,295.5397699348
ENSG00000107951,447.470492597,462.068753215
ENSG00000107957,152.4205113156,156.5569864522
ENSG00000107959,735.364966577,815.835956429
ENSG00000107968,194.6867071858,244.3543271166
ENSG00000107984,165.4474706465,155.1239954992
ENSG00000108010,1040.638983653,1021.676536373
ENSG00000108039,545.5267536134,728.889957877
ENSG00000108055,407.8208736971,416.283913414
ENSG00000108061,1989.766701826,1674.486248371
ENSG00000108064,398.912906484,400.905480555
ENSG00000108091,531.06995221,487.607275475
ENSG00000108094,415.375340596,477.341110261
ENSG00000108107,1271.053235261,1240.997208507
ENSG00000108175,894.665632501,1033.867478754
ENSG00000108176,134.4967726121,131.1673984614
ENSG00000108179,589.30121709,908.647477866
ENSG00000108187,87.2307588372,98.6229676079
ENSG00000108219,999.334691299,988.339497449
ENSG00000108231,10.5667023632,10.2124917743
ENSG00000108239,325.7742556496,327.773958002
ENSG00000108242,189.9422351079,174.550935007
ENSG00000108244,105.1960799388,110.0661070286
ENSG00000108255,8.4015511225,9.9978377728
ENSG00000108262,610.944089,617.394076604
ENSG00000108309,218.93391016,217.696550773
ENSG00000108312,291.285740308,277.850475153
ENSG00000108342,22.8750526905,27.9238052876
ENSG00000108344,595.336951499,720.240336468
ENSG00000108349,766.041209327,840.727339565
ENSG00000108352,11.9347877735,12.8156087668
ENSG00000108370,80.0809162036,87.3671993813
ENSG00000108375,78.8233583586,70.817207885
ENSG00000108379,59.6778856512,61.09853352
ENSG00000108381,44.7815078154,37.6857335112
ENSG00000108384,265.946507517,292.869825036
ENSG00000108387,80.449900676,79.8087103095
ENSG00000108389,1133.517121449,1077.05607927
ENSG00000108395,686.099703665,644.921553504
ENSG00000108405,124.5332920528,227.2860973181
ENSG00000108406,545.065138959,559.822967292
ENSG00000108417,153.4029330851,139.770785593
ENSG00000108423,305.364309954,288.691240846
ENSG00000108424,5098.55745633,4802.34314546
ENSG00000108433,252.145708357,252.891276372
ENSG00000108439,483.356662827,502.687832609
ENSG00000108443,140.9924126134,140.3175304332
ENSG00000108465,3213.315437445,3127.004136928
ENSG00000108469,99.8267429512,99.4343038358
ENSG00000108474,766.970485247,651.382070501
ENSG00000108479,31.8672201023,38.6426936004
ENSG00000108509,507.592255267,515.599263341
ENSG00000108510,1112.375103602,1108.221627373
ENSG00000108511,19.8551908585,19.5144238205
ENSG00000108515,21.1270009431,21.5295731048
ENSG00000108518,5616.44217812,4779.53777601
ENSG00000108523,663.586184396,553.987799279
ENSG00000108528,923.857891012,875.907188884
ENSG00000108556,71.9029622491,66.8817141988
ENSG00000108559,919.547187492,981.837110531
ENSG00000108561,1402.903183962,1465.238423536
ENSG00000108576,170.5685167068,153.1025730864
ENSG00000108578,290.2831615296,344.8486348254
ENSG00000108582,183.3851515244,232.1952105086
ENSG00000108587,403.638834869,421.577936201
ENSG00000108588,695.074964473,795.73850198
ENSG00000108590,362.127001911,314.517535302
ENSG00000108591,303.638340114,292.962826105
ENSG00000108592,951.007972526,982.548436528
ENSG00000108599,233.726359861,247.899454388
ENSG00000108602,25.574615937,31.1649349799
ENSG00000108604,580.568013365,610.919150699
ENSG00000108622,2687.35943023,2749.4782967128
ENSG00000108639,3085.33355249,2841.693924366
ENSG00000108641,231.2165252228,266.3644845874
ENSG00000108651,869.057349648,946.520720159
ENSG00000108654,12484.06832752,11034.0493649
ENSG00000108666,69.3074672278,73.4159148072
ENSG00000108669,1239.379968891,1044.242861132
ENSG00000108671,1360.923706134,1407.998966093
ENSG00000108679,666.725786334,824.374500324
ENSG00000108688,62.0110347517,62.9896136206
ENSG00000108691,134.2989311944,118.3856082649
ENSG00000108700,173.2680963053,283.8694716796
ENSG00000108702,12.0838047403,12.9898513327
ENSG00000108733,414.821184563,398.610375279
ENSG00000108759,157.5448688039,139.7106193516
ENSG00000108771,72.8130776038,139.5664921466
ENSG00000108773,810.436498528,683.050866753
ENSG00000108774,791.861496588,813.036925259
ENSG00000108784,296.505230265,362.545047297
ENSG00000108786,32.7251861834,32.1646951452
ENSG00000108788,697.469602456,716.903427448
ENSG00000108797,482.131072936,427.238604553
ENSG00000108799,895.146452064,849.635620989
ENSG00000108813,119.6405124984,116.4672066385
ENSG00000108821,111.5877706224,119.4723209535
ENSG00000108823,5.9514754394,6.8478182753
ENSG00000108828,997.010269378,902.177935085
ENSG00000108829,1925.481647394,2241.329617658
ENSG00000108830,24.2947984888,31.3650019277
ENSG00000108839,32.1468017145,35.7471026434
ENSG00000108840,123.2736608078,159.2935102472
ENSG00000108846,55.6213170822,110.6300189432
ENSG00000108848,1994.970096588,1824.3567689
ENSG00000108849,138.5621211042,149.8328279852
ENSG00000108852,366.172971432,354.21517901
ENSG00000108854,746.438594007,699.192590174
ENSG00000108861,175.7608468507,229.3014480354
ENSG00000108878,40.5610462047,39.5316500625
ENSG00000108924,74.0518701467,71.2268640138
ENSG00000108932,308.615699469,365.492954269
ENSG00000108946,2178.091206137,2241.293977914
ENSG00000108947,66.1208110794,69.5092385077
ENSG00000108953,1237.059595586,1490.3890854
ENSG00000108960,820.292673667,776.145395316
ENSG00000108961,838.58352161,849.078219481
ENSG00000108984,395.687808595,409.664529152
ENSG00000109016,77.074964056,139.261026804
ENSG00000109046,1856.08489965,2095.68507021
ENSG00000109047,45.9649971124,45.5304963833
ENSG00000109061,70.6495124871,66.1519457361
ENSG00000109062,1991.277772853,1764.007409717
ENSG00000109063,50.2820460078,69.0164911837
ENSG00000109065,294.115731652,340.410295438
ENSG00000109066,144.5488386414,170.520912949
ENSG00000109072,17.9259065167,23.1991315699
ENSG00000109079,397.31567823300003,424.455059745
ENSG00000109083,825.992960086,942.39270518
ENSG00000109084,383.84923472,389.954574696
ENSG00000109089,18.7511411463,30.8756369022
ENSG00000109099,145.3914206931,259.1119264418
ENSG00000109101,12.539950644,12.0527056687
ENSG00000109103,126.2705218122,195.9778153568
ENSG00000109107,708.406894895,882.504156016
ENSG00000109111,362.425879612,431.62044499
ENSG00000109132,177.1011570849,181.3110676934
ENSG00000109133,549.312986952,585.875847628
ENSG00000109158,223.1395273311,206.861126418
ENSG00000109163,124.2115255821,109.0976378383
ENSG00000109182,10.5726708882,10.6952902369
ENSG00000109184,286.647462168,270.439796348
ENSG00000109189,119.1573042735,114.5600184832
ENSG00000109193,26.6659255661,34.4797895912
ENSG00000109205,78.602515765,77.5947924666
ENSG00000109208,98.0532138677,99.0334427859
ENSG00000109220,856.593475602,806.113102375
ENSG00000109255,11.4208641144,8.9275166226
ENSG00000109270,593.160598965,800.685442171
ENSG00000109272,27.0688366753,28.2130519714
ENSG00000109320,2374.14918086,2546.457895834
ENSG00000109323,549.60342744,646.517512247
ENSG00000109332,3037.0216955,2795.67683885
ENSG00000109339,910.319091517,823.282665783
ENSG00000109381,661.926881591,624.179617199
ENSG00000109390,1782.726561844,1862.36708048
ENSG00000109424,82.365262159,74.2597561579
ENSG00000109436,1033.134388794,816.7731131316
ENSG00000109445,550.397372579,585.492028733
ENSG00000109452,411.7363337976,396.0643553412
ENSG00000109458,108.5620373019,122.4935258772
ENSG00000109466,398.103396513,505.062861004
ENSG00000109471,28.3764451597,35.96209298
ENSG00000109472,55.4799219411,69.1293339656
ENSG00000109501,538.985565133,531.126286821
ENSG00000109511,23.1254559612,22.6978007409
ENSG00000109519,503.80972856,488.660918928
ENSG00000109534,617.827958707,647.168848766
ENSG00000109536,886.860575931,833.605340212
