Gene,Sample_1,Sample_2
ERBB2IP,1593.312728168,1460.536729076
ERBB3,169.561459065,151.9250867251
ERBB4,206.1922397842,194.9641556904
ERC1,475.138068188,481.139477659
ERC2,66.6762781688,51.9505651584
ERCC1,530.419734191,545.672130289
ERCC2,77.8794167992,84.0547294015
ERCC3,364.873221001,389.718262544
ERCC4,249.306365171,248.418503399
ERCC5,654.48969488,668.749144994
ERCC6,271.779211504,284.077047215
ERCC6L,47.1025601728,46.7302951596
ERCC8,375.379177427,335.327781028
EREG,51.4527805089,63.5479396542
ERF,232.45130271,233.3880461508
ERG,82.8771613945,91.2727456159
ERGIC2,441.9258536372,545.159193478
ERGIC3,2569.304757753,2497.762158546
ERH,7070.76492991,6474.68506733
ERI3,128.3869110236,122.8500906414
ERLIN1,379.588614691,453.100915499
ERLIN2,308.465412038,340.150272698
ERMAP,30.3164296449,34.762036707
ERMP1,563.266379768,505.913363196
ERN1,493.290158794,487.010338364
ERN2,102.1860525513,96.1363774417
ERO1L,274.854645724,365.66217718
ERO1LB,171.0020052882,235.209814605
ERP29,6070.56903517,5538.7722812600005
ERP44,980.284956613,1002.790072056
ESD,1546.238546705,1543.386020609
ESF1,778.604460709,746.868434411
ESM1,89.3833122684,71.9592467399
ESPL1,123.9646406656,158.2696216495
ESR1,149.3796567536,149.868548366
ESR2,114.5579259617,116.8971664407
ESRP1,98.2948977634,89.4479370086
ESRP2,63.4634570942,68.1455352826
ESRRA,127.6600437467,156.5391516306
ESRRG,75.3117163912,66.6380367264
ESYT1,1437.306930907,1393.514470742
ETAA1,189.4410730493,195.7986303815
ETF1,1167.986521734,1401.975066768
ETFA,1039.575724276,1151.761444316
ETFB,371.0067772853,413.2868999968
ETFDH,123.3946525452,162.2451554703
ETHE1,1006.71187092,1063.043103739
ETNK1,319.224936183,398.588143886
ETNK2,236.19996082,224.064797778
ETS1,771.26988183,628.0261594665
ETS2,173.1484464803,212.5125640679
ETV1,216.2654892866,197.560648623
ETV2,41.5741737333,39.4841265065
ETV3,72.6208941665,46.3589593607
ETV4,37.3904402221,46.2262363273
ETV5,140.2657968722,144.7658991315
ETV6,172.725454065,232.9825602998
ETV7,277.270029783,325.902033885
EVC,34.99368919,35.3857530031
EVI2A,2444.406769846,2462.191485532
EVI2B,4431.346294869,3778.935013
EVI5,86.8821598626,117.3746329052
EVL,3251.118560158,3410.369222362
EVPL,30.0399143825,28.508077138
EVX1,30.7694915396,37.518006861800004
EWSR1,1873.309814438,1700.95791019
EXD2,483.083893268,447.981026303
EXO1,141.1841164366,170.6760107544
EXOC1,1222.003750907,1295.099085911
EXOC2,244.1925368412,264.30280796
EXOC3,244.7227405751,318.7937396071
EXOC5,424.9676917124,393.5839613572
EXOC7,486.158345995,482.330719305
EXOG,26.7898061383,28.8618998245
EXOSC10,286.787407534,314.901199345
EXOSC2,152.5312288131,166.898925829
EXOSC4,160.1283707322,193.2125920366
EXOSC5,439.059085429,385.7823991144
EXOSC7,474.6475328674,563.442143631
EXOSC8,645.960370874,737.812107716
EXOSC9,592.353734417,501.875181942
EXPH5,337.122341732,325.194173792
EXT1,233.2585638716,317.3706868488
EXT2,416.847488537,446.941317049
EXTL1,22.901667867,28.1938454535
EXTL2,613.210326665,580.222611201
EXTL3,180.532584975,188.263590052
EYA1,106.0322770698,97.6769809946
EYA2,120.0041064731,133.8318437924
EYA3,15.7421608339,19.4279375647
EYA4,57.9727578086,60.3713750766
EZH1,895.146452064,849.635620989
EZH2,322.2994669132,418.910634101
EZR,2606.036087034,2033.404715015
F10,57.3981326727,65.1254693709
F11,111.7555727029,121.8106044707
F11R,291.672879577,373.4314296
F12,98.7562856015,115.0374603419
F13A1,568.7541966468,620.9134537758
F13B,53.6769734002,50.6096909134
F2,38.7329963665,42.246215087
F2R,130.0292672938,122.2441568046
F2RL1,85.6847480925,87.8401321535
F2RL2,51.0756136628,55.6100895314
F3,23.4490809617,22.2042393499
F5,350.9753636541,454.4543471942
F7,277.5593023355,261.947129432
F8,328.010851209,292.441481256
F9,102.8186444925,93.0173532652
FA2H,163.6542474403,147.9189535416
FAAH,56.0028203919,69.665893392
FABP1,9.4717225502,11.2788965375
FABP2,45.3274915847,68.0815377579
FABP3,62.6241102406,75.4003993912
FABP4,134.4860947964,239.1378925411
FABP6,6.916744132,7.5186625923
FABP7,61.3285970777,61.6875274875
FADD,335.096189591,396.602125979
FADS1,138.2094759896,192.9895653258
FADS2,102.3304917426,152.0455461648
FADS3,375.6042606039,352.2677265578
FAF1,631.5896718702,556.3970604997
FAF2,343.414891624,429.420692977
FAH,151.5420313205,199.4409314449
FAHD2A,128.2305881804,125.6597123024
FAIM,119.9448942295,123.9478564849
FAIM2,111.8277310369,129.8442240196
FAIM3,5939.0684669479,4659.8372244488
FAM102A,1541.847013577,1538.685232628
FAM105A,161.514919137,241.3609090176
FAM107A,53.7804547429,56.3618401138
FAM108B1,450.70622522,434.059265311
FAM110B,22.8937349234,38.0082890424
FAM111A,1744.17133382,1734.23480256
FAM114A2,505.646360993,472.285525603
FAM117A,2844.621983282,2457.620670732
FAM118A,353.526467846,362.658255829
FAM120A,1358.904644077,1389.902699714
FAM120C,71.909851785,78.7049106449
FAM124B,17.5007928639,29.2781478834
FAM125B,73.5985138158,65.3241879936
FAM127A,1107.936917804,1163.255472612
FAM127B,32.6778238853,49.6051831015
FAM129A,776.2491684181,974.0903425052
FAM131A,313.953624712,340.395600557
FAM131B,66.3331780126,75.1378698951
FAM134A,921.185831394,857.941760021
FAM134B,495.6364358855,458.9727922812
FAM134C,2541.549902232,2452.10512436
FAM135A,33.6605266756,31.556207702
FAM136A,2226.80685275,2426.43487191
FAM13A,381.685072416,498.611246837
FAM13B,1015.715525185,952.857736278
FAM149A,14.1408431134,17.1935346329
FAM149B1,78.7739462267,79.5563645335
FAM155A,41.1963655255,43.1398271263
FAM155B,135.5766730971,124.9203157094
FAM158A,166.8012453247,159.927781332
FAM160B2,479.555570755,452.725671328
FAM162A,1930.837936683,2074.053442405
FAM163A,24.9771749265,25.2401560805
FAM164A,874.186222761,764.902353917
FAM164C,50.9689839159,46.8019284361
FAM168B,1097.291159413,1340.168159855
FAM169A,122.3489503849,121.0218857009
FAM171A1,445.97317578,419.599950705
FAM172A,474.772217701,448.737182096
FAM173A,401.431594702,354.082955121
FAM174B,102.4545095861,115.4676553144
FAM175B,720.813785773,714.053791623
FAM176B,163.3528568352,200.7073038518
FAM178A,261.250517379,270.869190666
FAM179B,283.416762523,301.425069874
FAM184A,565.9874981463,523.237567805
FAM188A,222.9763658022,257.2431420522
FAM189A2,397.88885937,367.500758102
FAM189B,199.3632912178,281.383595162
FAM190B,562.766638976,498.700287615
FAM192A,429.259317598,440.227197235
FAM193A,956.323145916,870.920796052
FAM193B,978.971661763,1045.852734846
FAM198B,28.2441201794,65.1588507285
FAM20B,259.840785772,266.077083795
FAM212B,49.3730474604,60.5148096635
FAM32A,1099.482451642,1254.607294979
FAM38A,1475.579028098,1416.391315846
FAM38B,175.5897093671,175.7033514772
FAM3A,212.1734402166,250.3536204726
FAM46A,508.9584424958,849.5450681652
FAM46C,2035.3455938498,1757.6457315112
FAM48A,1011.443864515,1047.461707841
FAM49A,702.610869376,784.513280625
FAM49B,2074.759484146,1923.3321519
FAM50A,647.317592206,706.690933228
FAM50B,332.976387405,317.801603302
FAM53B,1801.153661781,1676.610269511
FAM53C,1283.176879903,1268.05350909
FAM55D,30.7710026934,28.2610626046
FAM57A,381.45232426,339.701279113
FAM59A,51.1772119529,49.2064161149
FAM5B,26.1923934382,27.9825949518
FAM5C,5.1806533482,5.4575068346
FAM63A,965.66430235,899.250515292
FAM63B,28.8725259419,37.1825504634
FAM64A,45.0400490567,61.7440601889
FAM65A,1842.177830465,1814.97359289
FAM65B,2919.618802823,2217.698832087
FAM76A,100.5695492591,94.7700381509
FAM82A2,962.667623217,972.968094684
FAM82B,370.973356497,410.845854869
FAM83E,9.9539585023,11.6924132069
FAM89B,960.853225967,893.82387061
FAM8A1,1064.923077706,1105.488601709
FAM90A1,11.4956881321,11.5547660903
FAM96B,1439.855795642,1585.635786334
FAM98A,465.5755488562,586.658144853
FAN1,622.777475283,641.604354843
FANCA,97.1698137323,117.690360549
FANCC,590.507191865,540.617454854
FANCE,240.079674434,237.7696810606
FANCF,175.9770561054,155.1210338944
FANCG,282.0996064417,313.6032412814
FANCI,224.977808447,272.7388296823
FANCL,262.0734435556,257.4228140232
FAP,22.6581849802,21.9819219461
FAR2,113.7706861822,181.1688097251
FARP1,113.4323667265,117.8098019373
FARP2,212.2017798901,210.4013119045
FARS2,473.544125254,455.286496644
FARSA,353.211147256,397.975631118
FAS,652.978244361,800.308591675
FASLG,309.9986739487,332.774625434
FASN,12.7023947272,15.5190793881
FASTK,699.652723076,740.825104411
FASTKD1,613.369489784,655.69700823
FASTKD2,640.515164211,621.433096782
FASTKD3,349.588992777,357.142949704
FASTKD5,820.177318943,776.644939876
FAT1,190.0677525823,188.8669856323
FAT2,75.3959694717,67.0221052311
FAU,18707.38290685,16980.37261068
FBL,5423.48352879,4775.896203648
FBLN1,52.4835253237,49.0129147054
FBLN2,27.6407001534,23.9463125174
FBLN5,240.8685065575,194.2866272649
FBN1,39.0529940191,65.2045709344
FBN2,148.101785089,171.846085141
FBP1,738.303771057,738.608373767
FBP2,8.388459559,8.6716977352
FBRS,414.645244579,461.652828267
FBXL12,1495.621444531,1408.063826412
FBXL15,188.5389193588,182.3167766107
FBXL18,121.8235049668,120.982578847
FBXL2,20.3833976286,25.090070544
FBXL4,134.3548323192,148.29029673350001
FBXL5,821.397390858,842.996330593
FBXL6,241.43226140230001,246.171117817
FBXL7,186.8832209822,178.189659151
FBXL8,56.834175174,41.65625596
FBXO11,204.854462358,214.7649853345
FBXO17,12.147625998,12.0924161579
FBXO2,142.5509129128,114.620076086
FBXO21,933.340804236,854.234589338
FBXO22,21.7800733934,18.0380693706
FBXO24,16.8595194129,21.2212927488
FBXO28,607.343238338,629.266452922
FBXO3,214.6709952668,200.3167284883
FBXO34,1181.160226572,1067.422862298
FBXO38,461.317344046,455.447552208
FBXO40,46.6108117393,47.7710957106
FBXO41,348.365598218,305.9203404698
FBXO42,274.595350465,351.358651914
FBXO46,630.162905877,540.554365932
FBXO5,128.1832760186,142.2024695479
FBXO7,2681.73099443,2710.41548001
FBXO9,1078.82661335,1084.285477574
FBXW11,421.280830228,442.439986456
FBXW2,569.883449862,574.432304038
FBXW4,531.634215845,514.126007037
FBXW7,351.928313998,395.451729459
FCAR,43.5879069995,67.4272086875
FCER1A,108.5428485956,338.9107940779
FCER1G,1586.809199527,2869.884683475
FCER2,227.407263825,257.4926774328
FCF1,227.7681459692,216.116849857
FCGBP,221.2010889395,179.1571176854
FCGR2B,1731.0808122513,1307.2090854799
FCGR3B,216.7693251154,234.0065663288
FCGRT,308.9002054483,503.6008568084
FCHO1,109.1171475855,120.6033693138
FCHSD2,1050.26602341,1047.716337656
FCN1,593.1959139312,1655.658236669
FCN2,88.190349312,91.1721081958
FCN3,24.9539826523,35.5175005631
FCRL2,1460.6441258337,1036.3610612177
FDFT1,2444.229754181,2119.437471301
FDPS,369.19518198,445.373263437
FDX1,1002.725598519,1005.253824156
FDXR,92.2383850987,108.5736236549
FECH,229.762866686,249.75999359
FEM1B,141.2953604575,143.5444730016
FEM1C,217.818515789,286.984660054
FEN1,233.492215003,294.9282687826
FER,29.099551831,39.7374278885
FER1L4,524.057742502,587.790406249
FERMT1,76.0054798542,65.9837169666
FERMT2,58.7149968626,93.5915286781
FES,38.6792891087,89.8663467416
FETUB,11.0056638103,10.7608926137
FEV,36.2371591275,37.5205276218
FEZ1,184.9939498845,162.4650748228
FEZ2,701.335627849,816.41573162
FEZF2,37.8020976835,30.7413471006
FFAR2,22.9931701579,65.1321412482
FGA,26.7625448803,28.9469814813
FGB,68.3692774592,67.1117480329
FGD1,481.01748798,410.124850502
FGD6,71.1032789603,85.2521638903
FGF1,154.4076401215,161.3109615912
FGF12,54.9382325025,56.5012719255
FGF13,111.109481461,106.0993420281
FGF14,13.0159455065,13.85373492
FGF16,28.800459836,26.8135841521
FGF17,37.1287067206,45.777327017
FGF18,15.7059155137,15.6931233584
FGF2,42.2260278916,36.6158684888
FGF20,42.5357940286,39.6333627241
FGF21,51.9686484848,50.5112319889
FGF22,79.7008859563,75.8201245546
FGF23,24.5642442452,29.9273453358
FGF3,7.8415282319,8.1876898688
FGF5,17.3045228552,16.9478967295
FGF6,85.2167567457,101.4429611808
FGF7,171.4639231952,147.3856966583
FGF8,5.3659115154,5.1428216149
FGF9,236.2968360192,194.3115433952
FGFBP1,165.0715289139,172.828490492
FGFR1,165.187639898,159.823143124
FGFR1OP,183.6687485608,190.309200783
FGFR2,25.5724591366,28.2661063986
FGFR3,30.0574825042,26.6199129673
FGFR4,25.1282178078,20.9925230768
FGG,74.1599726658,63.7443723078
FGGY,242.888864696,241.8899163482
FGL1,139.0530666677,143.6991919681
FGL2,470.579702816,1323.3192938402
FGR,1145.3743352185,1421.6505927809
FH,230.9716977456,242.8838649546
FHIT,347.261397394,468.823886
FHL1,212.2685903543,188.2120888796
FHL2,118.03283683,130.4240564733
FHL3,240.070698414,273.678153515
FHL5,24.101982783,23.6829108828
FHOD1,403.1734300638,542.132214949
FHOD3,22.0829523297,23.998404657
FIBP,1009.165977003,1015.980257579
FICD,608.50825099,637.819413084
FIG4,912.855925239,833.261145118
FIGF,165.8288899701,145.79070613
FILIP1L,130.9308880094,159.9586622864
FIP1L1,303.577111834,352.912413766
FIS1,1494.631019423,1515.9654615
FJX1,41.9398167271,68.3220985676
FKBP10,19.1009591579,21.8193193523
FKBP11,3323.0449713528,3812.327334288
FKBP14,203.3758534747,252.1456108976
FKBP15,705.43618144,780.515437593
FKBP1A,401.311631661,426.02844639
FKBP1B,127.8709475776,141.8405650686
FKBP2,939.2257979244,1239.161943804
FKBP3,731.150202582,762.649202256
FKBP4,396.554874566,428.277846498
FKBP5,242.945972235,166.5275222893
FKBP6,170.146800799,166.61677529
FKBP8,117.3749332659,130.391792413
FKBPL,65.4588413334,88.4102712036
FKRP,12.5634233392,16.5286556788
FKSG2,266.6849514239,253.4059124496
FKTN,107.8219694703,111.0132076999
FLAD1,416.15190991,409.283153888
FLG,53.0290264639,55.2491805063
FLI1,1106.89610766,846.859024647
FLII,850.605623471,971.054380668
FLJ11235,27.4526179129,23.9643660797
FLJ13197,92.6647751549,95.9849593836
FLJ13224,10.4910454333,11.0516244833
FLJ20712,15.3788711015,16.6084404094
FLJ22184,18.9121055799,20.0715300834
FLNA,2347.583282368,1906.801089348
FLNB,232.4920583396,263.2966318298
FLNC,167.4227062127,160.0474235062
FLOT1,1309.104338904,1318.022827464
FLOT2,1131.332558886,1020.748771124
FLRT1,234.8027751182,208.7756189232
FLRT2,125.0697159161,114.072118199
FLRT3,150.3383041407,137.169998719
FLT3,91.0082515493,98.7043997363
FLT3LG,560.4304564069,568.272589374
FLT4,82.6048862649,81.6082340392
FLVCR2,151.0580991375,301.2012971575
FMNL1,781.0238440688,945.8695629374
FMO1,64.8852953667,56.8913175512
FMO2,246.799685158,232.876309362
FMO3,43.7812857682,38.788935826
FMO4,805.791483698,734.560787514
FMO5,83.632389662,85.2809266966
FMO6P,153.2570755193,119.1815519744
FMOD,470.507932375,430.733596512
FMR1,861.281287475,821.759318658
FN1,87.7948527364,82.2220997648
FN3K,52.6115085978,50.5406173759
FN3KRP,811.287570674,807.579037158
FNBP1,2389.702258415,2368.972528571
FNBP1L,88.6822007469,91.4353199455
FNBP4,2464.032024695,2221.348034294
FNDC3A,492.719504196,541.354518211
FNDC3B,1162.177830932,1555.240467094
FNDC4,37.0105134812,39.6865599863
FNDC8,20.4678450274,27.3434641119
FNTA,2284.09599426,2132.15435298
FNTB,171.4361310677,190.0174857234
FOLH1,124.8015952097,121.3979182585
FOLR1,341.023119085,310.990936737
FOLR2,269.9739089399,276.2048217504
FOLR3,116.9584740277,179.2683441192
FOS,4249.6991762581,4257.4518111266
FOSB,821.5237436623,982.081355412
FOSL1,30.6760088431,101.1037271177
FOSL2,101.0708211817,192.472760209
FOXA1,375.8201129731,360.115437289
FOXA2,16.6925397273,16.7218898702
FOXB1,29.6490774195,35.8242085137
FOXC1,160.4530319312,160.4734486586
FOXC2,32.8505240052,34.9909849694
FOXD1,40.5501275871,38.4281919975
FOXD2,74.3585534621,75.4763514519
FOXD3,11.2323141309,12.0889708834
FOXE1,48.3404500764,42.7257270633
FOXE3,23.3688885669,23.9591362812
FOXF1,122.1687103519,130.5097223797
FOXF2,206.2380825064,215.3729843568
FOXG1,20.0272177703,23.8127864812
FOXH1,22.4511583598,25.7574374009
FOXI1,96.9411820631,88.2732703854
FOXJ1,69.9442058548,71.4191492558
FOXJ2,1032.66082387,1012.19899021
FOXJ3,551.279397425,515.524858334
FOXK2,478.650851326,453.969369269
FOXL1,7.0016350646,7.9697970113
FOXL2,73.4947535054,66.1661167067
FOXM1,87.3350562942,109.7292352418
FOXN1,12.539950644,12.0527056687
FOXN2,356.539334254,320.680023555
FOXN3,1111.979606185,1104.510871216
FOXO1,1076.6820321365,1249.373312919
FOXO3,498.932793304,692.268843658
FOXO4,70.7737554899,93.610172413
FOXP3,201.6487302708,306.4710849391
FOXRED2,56.3513476557,67.0319256235
FPGS,666.891148729,652.496627243
FPGT,156.1601038246,196.4500913007
FPR1,417.168690793,858.937920284
FPR2,126.8795316847,162.3021550658
FPR3,227.1202062724,404.7158469001
FRAT1,551.726162029,588.944220726
FRAT2,370.552308534,455.310472717
FRG1,886.860575931,833.605340212
FRK,59.7527707039,43.5524927674
FRMD1,63.0793983219,74.6042290092
FRMD4A,70.087724177,55.5874548933
FRMD4B,201.1529655339,232.2355011575
FRMD8,169.9192905493,230.0507332903
FRMPD1,50.7564338916,61.0434607071
FRS2,23.2983701644,29.8413573835
FRS3,206.693176937,227.240035773
FRY,89.4910927604,125.2046994327
FRYL,1033.153435829,966.513098898
FRZB,63.9655461091,65.1483024257
FSCN1,211.2789785505,710.7401390427
FSCN2,15.0749121669,21.2979385645
FSCN3,412.94362926,387.504885487
FSD1,91.4780143711,84.9104745946
FSHB,76.6417100893,79.7075849077
FSHR,29.4656739,28.5965793375
FST,240.7561894953,242.716818343
FSTL1,189.017431356,184.519321081
FSTL3,142.104126935,169.96812057
FSTL4,68.5351965316,59.7145489582
FTCD,38.8943326161,43.8990902327
FTH1,1300.723111248,2316.20842886
FTL,12609.54560877,14083.8940732
FTO,769.313532956,769.044251942
FTSJ1,1034.666710485,1038.795767144
FTSJ2,418.973433162,452.493028309
FTSJ3,951.007972526,982.548436528
FTSJD2,729.500251842,758.239348086
FUBP1,865.615738366,838.007514653
FUBP3,314.06483433,326.79615322
FUCA1,1024.451097865,1422.115392832
FURIN,634.366215164,808.252791603
FUS,968.828028889,1016.081677692
FUT1,217.9497770071,187.9156881444
FUT2,232.381254961,240.805242406
FUT3,168.6999496268,168.3561152846
FUT4,137.1371667639,200.7923710134
FUT5,8.6339823578,10.6111924814
FUT6,48.0794352282,50.8528597241
FUT7,91.2831614951,87.7379960895
FUT8,474.6830384644,536.7945418905
FUT9,14.2859658861,16.7672500762
FUZ,318.111056944,349.294096226
FXC1,406.821508174,419.165128444
FXN,272.2616291801,311.169617263
FXR1,933.80699883,1016.977623066
FXR2,265.5864227562,302.389273492
FXYD1,132.6725833973,113.4159899802
FXYD2,67.7731004224,86.3440859351
FXYD3,508.530659145,471.8662731
FXYD5,5359.572674407,5029.329245642
FXYD6,134.0373043878,182.9588403366
FXYD7,243.7998547437,193.415926771
FYB,550.4357528826,515.1821899081
FYCO1,249.875874639,269.942005105
FYN,3266.862715198,3075.79862925
FZD1,62.0056613259,103.8464216857
FZD10,130.1810983613,127.5592913908
FZD2,38.1161972861,98.6100726613
FZD3,123.5216247378,105.6905131104
FZD4,197.3386066188,200.6224330022
FZD5,21.6076618133,39.7078191337
FZD6,251.0782728141,212.7680035937
FZD7,97.6291783154,90.7652130288
FZD8,17.2363042111,16.9835039786
FZD9,16.8698394459,17.9682843799
FZR1,189.542357983,204.361306506
G0S2,232.00203815,554.621330971
G3BP1,1184.867348123,1143.786574971
G3BP2,1109.776815995,1048.876956347
G6PC,13.0638831749,9.9185465128
G6PC2,351.240264592,340.476331321
G6PC3,267.4589003322,344.2468238982
G6PD,332.1188552171,500.9138369453
GAA,400.740925057,535.765629612
GAB1,108.5620373019,122.4935258772
GAB2,106.0375307623,220.7354524249
GABARAP,6414.0005881,6538.57110988
GABARAPL1,187.2285334844,256.439445494
GABARAPL2,3052.01921088,2990.98325102
GABBR1,777.6476953287,761.7902024121
GABBR2,113.4252889901,114.1666390554
GABPA,243.6993819635,243.8398942004
GABPB1,571.505214927,570.874505119
GABRA1,14.8336584724,15.0502624096
GABRA2,70.9919133307,71.503552814
GABRA3,11.7799307296,12.3388136642
GABRA4,223.1395273311,206.861126418
GABRA5,90.214821362,88.155706718
GABRA6,26.3414623556,29.6648673243
GABRB1,235.8418603916,202.9462450843
GABRB2,184.540939307,178.3982856726
GABRB3,93.6991664168,85.0845855019
GABRD,47.344668053,61.7010012389
GABRE,114.0404917416,108.1005484893
GABRG2,189.1071478239,165.3382809324
GABRG3,76.7327153215,74.8978179093
GABRP,27.1534952005,29.3400538883
GABRQ,124.0472748649,127.027004636
GABRR1,114.4295034973,101.130946945
GABRR2,641.864492631,567.738051331
GAD1,23.6799507385,25.4555639712
