Gene,Sample_1,Sample_2,Sample_3
CHRNG,40.8305596705,66.2744734223,42.4871432672
CHST1,134.9285773442,288.115381466,160.5095263745
CHST10,306.063113309,507.742723545,351.387879619
CHST11,784.178870126,776.196267985,987.677262813
CHST12,1311.107141271,375.711639701,554.757729588
CHST15,614.547588176,1366.2244606659,1483.7546975337
CHST2,1448.45987182,336.576168687,584.452444875
CHST3,48.0715495961,84.7169098501,78.842354944
CHST4,254.122890295,570.916539136,311.357935319
CHST5,220.296366352,495.038969747,277.732876637
CHST7,181.4060548345,303.9745493213,470.7670180992
CHST8,104.9633705713,88.1987999535,111.7780311357
CHSY1,1102.799827108,1657.857081128,1772.090211488
CHUK,317.986338626,323.06132576,403.005964962
CIAO1,438.541723051,298.423931395,386.514277143
CIAPIN1,442.4249591387,328.3010696026,368.737121221
CIB1,1433.337618393,1211.842644107,1044.833626005
CIB2,105.894147681,131.7627272924,132.7875378104
CIC,453.705403883,649.472614719,549.244156962
CIDEA,37.6198086089,48.973497957,54.2961783688
CIDEB,535.482405841,772.840330568,559.018764154
CIDEC,165.2234810803,241.585686774,185.0373536057
CIITA,61.5164058334,108.8807491878,87.4096110815
CILP,256.354837686,540.640280341,339.073813109
CINP,529.928800673,392.799880443,493.97964965
CIR1,331.531379797,448.73757067,537.544976001
CIRBP,2790.215106235,4319.0555455,2756.30721157
CISD1,450.904682887,561.52744762,437.52644075
CISH,2525.791493551,1085.563632452,1497.376914911
CIT,404.904352403,1165.842465137,484.681941208
CITED1,21.0319057551,34.4064465206,38.093900789
CITED2,645.881097773,499.2860837257,562.858581385
CIZ1,455.53142244,244.6159804058,368.01136850300003
CKAP2,366.569358511,390.412140218,397.949861999
CKAP4,1040.813210718,1486.443672771,1571.248340328
CKAP5,566.313075295,466.231489648,515.77025729
CKB,146.8444490366,227.1113887774,269.2101108408
CKLF,1185.537651827,1659.015692778,1962.608463017
CKM,18.9095423906,20.6473271341,20.1245473877
CKMT2,91.314344156,117.5951542888,82.4775961018
CKS2,482.3216528118,1038.1905637969,1144.3810238574
CLASP1,580.975238354,448.232177226,440.22542478
CLASP2,318.597063747,310.294571797,306.804407563
CLASRP,704.948445765,1477.771392147,838.464648993
CLC,286.3565868407,4586.0634811445,5126.6186477657
CLCA1,140.474021101,202.8723058991,172.871417087
CLCA2,52.5372692213,83.7138106058,59.3211077492
CLCA3P,6.2422579325,12.3105326306,7.7317924006
CLCA4,14.6712774418,60.0767679461,26.7131708317
CLCC1,151.5226557328,159.6236083371,177.7436147452
CLCF1,134.5006324762,257.6486825885,248.5558684847
CLCN1,54.1338007161,71.914202967,55.8995956112
CLCN2,49.6210968043,69.9760558341,91.9603273053
CLCN3,435.572654439,432.40183478,492.192527857
CLCN4,35.2661990907,89.4929827822,66.5186786771
CLCN5,217.7794499201,304.4592365898,243.0974643127
CLCN6,190.1463658373,248.3175694587,220.937133891
CLCN7,662.038306979,623.908041333,801.954719653
CLCNKB,19.4351829056,24.0096584476,24.236956301
CLDN1,51.1193042258,73.8975565552,74.1687588697
CLDN10,174.951865851,382.123398787,228.619067487
CLDN11,126.8459376592,171.1304852092,154.9842292842
CLDN14,124.5494093274,152.4009549265,140.4543356502
CLDN15,261.8908804285,277.0209359949,295.7767276368
CLDN16,74.6308121975,63.4924001933,60.7360646335
CLDN17,76.6525612312,126.0340876841,115.2558648519
CLDN18,20.9742112972,23.9756717315,23.4493329224
CLDN3,14.3295895904,19.5823793625,16.8816444804
CLDN4,19.5677750668,19.4785705034,24.3867486252
CLDN5,38.357880176,25.2292942849,37.7602538843
CLDN6,169.005086184,325.899403847,194.288842868
CLDN7,66.0534206688,37.2993249648,58.7523509253
CLDN8,68.6050931706,124.8806346606,72.2415509955
CLDN9,165.567667153,285.857208985,238.347684008
CLDND1,1361.418098329,668.236134041,780.264606634
CLEC10A,401.8902705544,256.4456748347,1140.2593009318
CLEC11A,108.4597976116,75.3003969235,124.4302641654
CLEC16A,393.058414439,334.438469723,344.719190276
CLEC1A,218.9863338535,393.0730985245,288.779068691
CLEC1B,111.080627713,250.2408354487,173.6294573094
CLEC2B,5682.414342505,5185.06893435,5628.610704963
CLEC2D,781.758250089,532.5260257097,445.5963005721
CLEC3B,55.6710591085,40.1295281407,69.0161693405
CLEC4A,758.1153349117,805.4926632376,1882.505631839
CLEC4E,168.078465698,460.1175234995,412.6590641734
CLEC4M,100.8505834549,139.2775220651,104.0207338983
CLEC5A,363.3030089632,420.9588288184,487.9528689889
CLEC7A,1357.6258856246,1289.5950157968,2364.240373526
CLGN,36.4496158997,86.252990166,60.1365281977
CLIC1,5907.40198631,4702.58771503,5000.25042269
CLIC2,290.0910302485,243.5680128594,841.8130753522
CLIC3,1118.4842586504,68.0141441976,225.9161236678
CLIC4,373.4726953965,609.2723947901,639.5102538638
CLIC5,118.3572131968,136.5581631772,111.1710336946
CLINT1,1234.862918321,1406.502535973,1317.848628937
CLIP1,485.493150192,379.1456153,518.821003319
CLIP2,158.5965733667,78.2283186333,177.879466877
CLIP3,47.0293581295,63.5336044345,58.9874063462
CLIP4,130.5433096252,90.1593381327,122.9874591775
CLK1,859.224719008,1773.867907578,1390.717246131
CLK2,912.202766703,802.412488011,774.013087028
CLK3,263.9602041402,356.7512107554,315.2908000043
CLK4,856.281585177,1509.277074302,1023.462193145
CLMN,80.9314466374,33.7812602671,90.5128271058
CLN3,820.04275029,848.409649402,873.806076848
CLN5,303.214897873,354.278336388,466.379202857
CLN6,83.4661704789,49.8847931099,93.8704357133
CLN8,123.8710649021,81.9596941515,127.6315953226
CLNS1A,2255.00735189,1940.22308098,1638.468313248
CLOCK,409.87782416699997,547.481394609,471.504805394
CLP1,858.431652863,1393.906312185,1057.903112909
CLPB,112.3108302889,97.2380215396,103.0492091597
CLPP,528.755046617,296.0154816537,326.0046805944
CLPS,237.594052786,292.747740481,257.620642942
CLPTM1,616.303508755,325.3533894566,643.636618743
CLPX,437.022148997,410.541273588,436.076061079
CLSTN1,1198.631613335,887.296532358,931.399456012
CLSTN2,54.7057394359,46.3988952384,48.044652133
CLSTN3,191.8207826378,88.5293061787,112.6545029967
CLTA,2277.98826525,1305.984423856,2311.61596092
CLTB,750.946653378,598.659066664,808.846175664
CLTC,5156.32659469,4175.5271382,5693.67336043
CLTCL1,157.9273730414,188.4219083732,178.458159973
CLU,59.0921240049,170.3282335934,172.0633331259
CLUAP1,174.657184616,220.1779784,184.758865976
CLUL1,64.317641697,91.0240178666,72.4713280893
CMA1,82.6470227769,275.641816696,231.2326421943
CMAH,349.034002263,339.357806378,347.995035781
CMAS,182.6024890947,100.3421258646,170.9485221874
CMKLR1,249.5832113606,209.7991433472,392.2723763265
CMPK1,2105.08440594,1837.671751316,1422.39941492
CMTM6,5630.54264974,7077.55719024,8030.24975525
CNBP,5337.81257009,6347.6133372,5443.49318373
CNDP2,2232.06599992,1583.55631052,2196.083753802
CNGA1,143.8327247021,262.2640523202,236.4529352048
CNGA3,13.7478440245,10.284949689,11.0351229264
CNGB1,17.1233602849,37.3018978011,30.1304193022
CNGB3,120.4479739994,150.7407877318,114.2485399805
CNIH,1953.00012492,1792.317459459,1546.82887188
CNIH3,68.5879408182,75.4199771362,104.2936229458
CNIH4,457.619595077,452.1434352859,567.901765881
CNKSR1,97.8518802369,161.1229759207,95.3503778115
CNN1,30.4758768123,32.2732885203,26.0119971964
CNN2,1265.972393994,2202.312161139,1533.690225066
CNN3,53.2024831354,79.1394499906,36.5360669221
CNNM1,121.5864521655,155.9899253036,127.8102310989
CNNM2,210.361088626,339.452585374,272.152571384
CNNM3,707.205894967,617.332608365,525.107040317
CNNM4,176.9015539887,141.5830681229,237.8539868953
CNOT1,1398.67310966,1460.62903593,1293.19314041
CNOT2,1002.518663295,1066.556199888,946.220711325
CNOT3,137.3315733709,104.126481129,117.4387277842
CNOT4,189.466759772,202.14965535300001,229.58222945
CNOT6,473.062389385,322.2160455979,434.413191634
CNOT7,1906.055770957,2457.719628226,1645.116303129
CNOT8,745.818896956,950.137839862,812.173503319
CNP,804.281205891,543.650908772,782.089805672
CNPY2,892.980881369,666.676797853,514.113864629
CNPY3,495.1891586631,535.4757881691,681.251620603
CNR1,43.0043049196,96.3181321617,56.7814949127
CNR2,371.423976349,926.769363991,512.751764704
CNTD2,440.655290391,800.795634116,517.374253174
CNTFR,207.7776487853,373.0274228287,224.2696028164
CNTLN,87.8238578906,66.4712171832,116.5066487462
CNTN1,144.0663584116,314.187724107,200.3118639572
CNTN2,20.0187393898,17.5904414122,18.6573284529
CNTN5,30.9255901219,45.223837773,45.0998562511
CNTN6,48.7855601823,91.2857346152,68.9460878209
CNTNAP1,261.396669254,485.319660248,325.470140223
CNTNAP2,27.153398868,110.46933677050001,45.5977175795
COASY,725.696548366,809.805160399,719.419893821
COBL,27.8647520521,38.6445918873,33.531594388
COBLL1,116.2669957046,397.5824706248,177.357727716
COBRA1,800.885171654,533.841174978,584.130547282
COCH,101.4589667635,329.4897753458,157.1973802636
COG2,888.030802507,1189.95553313,734.402953209
COG4,359.531397257,290.091372555,298.576673733
COG5,465.919121238,531.914441147,518.341203051
COG7,164.9990339933,73.6640149316,132.4204104118
COIL,324.192431335,326.69331526,241.021472485
COL10A1,79.1373189924,80.2312765671,91.4427062067
COL11A1,19.2963293271,23.033721655,16.0592714863
COL11A2,225.29744314,382.079569729,275.396206833
COL13A1,108.4100142853,114.9249496413,103.202806562
COL14A1,52.6152895282,95.857791715,84.5443500013
COL15A1,73.3290203808,145.3738869856,101.880084948
COL16A1,46.7496574959,34.8911128455,49.230942298
COL17A1,17.8058015012,25.7818772709,31.1769884212
COL18A1,109.3657223958,260.2230848629,238.4697935506
COL19A1,43.5805399987,55.250733881,45.0780152857
COL1A1,85.5912216908,116.6763366825,111.8587553929
COL1A2,93.6582431098,153.1849424203,101.2270689059
COL21A1,54.5671997457,116.1159874287,63.8840046716
COL2A1,35.4945234226,48.6193407845,42.1470953361
COL3A1,43.0738966938,87.2128102215,64.049493325
COL4A1,29.537086923,48.1664841721,48.3525662502
COL4A2,82.9543635371,113.2630257584,83.5175228049
COL4A3,77.34518418,249.0605441592,85.0184396646
COL4A3BP,659.9182989809,547.472048547,589.9097791986
COL4A4,8.1129737404,12.2603617366,8.3313017105
COL4A5,59.4976439558,166.8424053375,85.8255075483
COL4A6,103.2625077818,203.7320106363,126.3960285697
COL5A1,20.2903478546,29.2426639742,20.9296886753
COL5A2,56.910237193,91.6183669662,65.1522637131
COL5A3,117.5773186209,96.2951947352,108.7960188128
COL6A1,73.1390835941,61.3137110376,74.7247389665
COL6A2,174.3435598245,106.2275445381,112.0274492973
COL6A3,187.2583537068,52.1504202815,66.8966928096
COL7A1,41.4660095722,77.4268913924,74.9411828377
COL8A2,179.2623529188,100.1685391086,158.6562486859
COL9A1,14.0727813111,20.3625931973,20.3580809448
COL9A2,279.598471741,411.915987764,387.649965859
COL9A3,10.6313720937,50.6620203549,45.5108268608
COLEC10,83.1737144983,247.3240036635,101.1449818889
COLEC11,100.8984026745,76.5622378792,73.9575686263
COLEC12,205.5325241643,244.316808825,343.4075692996
COLQ,209.4847132896,43.0211530651,84.7381786846
COMMD10,863.980464462,655.529434469,640.564454116
COMMD3,1480.29294744,1513.31868982,1321.48192184
COMMD4,745.364572568,369.413654685,575.489436162
COMMD8,1917.159014955,1482.332641201,1470.140988027
COMMD9,562.0881863783,231.3513078046,507.60720242
COMP,8.6890183048,11.6102082754,13.446655612
COMT,1200.028715249,533.331662623,1079.538290357
COPA,992.05942906,1145.049722904,890.820325429
COPB1,2794.66237378,2540.10800015,2367.78705795
COPB2,1289.135636585,1338.814025029,1346.849589122
COPE,2104.34173537,1768.069269021,1964.50878738
COPG,400.812977246,388.479856488,408.567199271
COPG2,68.081880477,174.0908563613,94.9299909674
COPS2,1944.17216321,2027.634514769,1786.43553529
COPS3,966.285803749,1003.499016956,988.062570428
COPS4,1287.135264393,1098.725437988,1078.876790056
COPS5,1648.725939787,1236.860038522,1277.860953143
COPS6,773.038372089,1015.589358191,697.753025947
COPS7A,730.650186735,573.225666133,652.849506786
COPS7B,350.4375608661,223.4173102892,255.9838283446
COPS8,489.534570469,473.911360063,430.741499177
COPZ1,1254.849414632,1056.302071221,881.981732796
COPZ2,270.7072535797,361.9580253668,311.5760916254
COQ10B,998.992004734,1645.110353875,1455.306783955
COQ2,382.549139922,311.521386592,426.140391701
COQ3,200.137027008,187.1718570926,191.44956521700001
COQ4,197.149288758,133.2111698836,165.4656624734
COQ6,156.7761961336,171.2085900849,155.1318212383
COQ7,200.4073333539,233.602463344,243.4260621281
COQ9,580.716585911,454.17888292600003,506.451796673
CORIN,31.7683654124,56.9819174984,37.7911907807
CORO1A,5858.199843902,4355.929090452,3452.462668024
CORO1B,787.679680085,353.5196958686,748.035035312
CORO1C,1692.961670653,1989.511320006,2738.090272109
CORO2A,141.9818598214,131.0748533186,135.3924594812
CORO2B,41.1056889568,118.3757510149,52.1900524304
CORO7,307.038134314,330.4334465514,413.700741947
COTL1,3001.214295233,4705.713700924,5183.474263696
COX10,785.315894068,968.774287729,670.109518095
COX11,364.300261392,418.2825779657,252.432262253
COX15,303.379139906,304.133225402,313.206286409
COX4I1,5798.8138525,6303.61095477,4779.5231444
COX4NB,650.259803483,491.364483123,564.947259328
COX5A,3369.44900241,2565.049461967,2619.35138611
COX5B,2539.48537059,2382.84633581,2561.68932897
COX6A2,163.8705736181,287.259684798,186.4480529556
COX6B1,4643.16961317,3690.47895312,3947.59863041
COX6C,9113.98243486,7182.418156617,7481.33397145
COX7A1,9.9383704385,9.9184230328,15.9951062275
COX7A2,4023.36418624,4307.98095822,3145.15379261
COX7A2L,3134.04177946,3298.96487487,2450.42518331
COX7B,2518.57911455,1588.004599545,2101.67644847
COX7C,1878.2847988,1917.323960179,1281.130009252
COX8A,5602.58919925,3876.27357575,4891.55968934
CP,48.2476230141,73.8931851979,66.9132463151
CP110,331.0178127382,356.8545066786,355.892689619
CPA1,11.0236488501,11.6954854988,15.0408292539
CPA2,287.66744155599997,629.993550861,393.040116163
CPA3,750.92588657,3988.233574141,3070.625912117
CPA4,130.8573643254,323.8496445144,174.0338632824
CPB1,183.89469137,374.249910905,240.048871085
CPB2,51.9340797766,67.7739897099,61.2505854338
CPD,439.5692881508,595.1354292309,791.8442801322
CPE,57.5589844605,60.4406169611,57.4307715555
CPEB3,74.3367456807,90.4383409134,99.7606269367
CPLX2,34.1961262004,48.6933810729,43.8881387422
CPLX3,39.6915396644,44.3364325986,49.4794998617
CPM,313.7570451246,124.4975843047,531.45381572
CPN1,157.591247607,360.276403638,233.817020168
CPN2,10.6276889209,9.3806170081,11.4741991487
CPNE1,817.830640035,750.301895499,706.528466727
CPNE3,1041.990461465,834.813862326,674.339975723
CPNE6,23.861918918,21.445246343,25.589727199
CPNE7,253.3155923928,319.2834309384,282.1392125036
CPOX,416.339907898,298.8661100268,298.616301469
CPPED1,159.2709654681,455.6852378514,584.7889589345
CPS1,80.5748680659,153.2162808834,91.4191853079
CPS1-IT,26.4954398352,33.1961136872,40.1311613831
CPSF1,258.69887027,174.8045617314,199.811633735
CPSF3L,899.378895835,708.878006463,714.342920635
CPSF4,834.273115339,770.958634193,629.843880616
CPSF6,408.114757961,501.472499798,368.950004969
CPSF7,1368.919008536,1700.065230575,1505.44268322
CPT1A,98.775643205,100.1997662524,104.3164882055
CPT1B,292.2293318578,297.2485027316,233.5340349976
CPT2,241.243051443,175.4282981102,283.529473673
CPVL,1045.148078346,193.9421012206,1272.2958646425
CPZ,19.8706813295,19.405814707,20.8836004977
CR1,105.9198543923,364.9356205883,299.5376562661
CR2,40.3008803808,377.6525746293,44.5119592939
CRABP1,17.9611554146,14.3401437201,20.8065911034
CRABP2,153.1076473213,83.7240884981,132.4610225633
CRADD,357.654077185,423.934163275,400.764925027
CRAT,212.717674457,161.49209972,200.109505634
CRB1,156.6993842306,243.7765459267,140.11334506
CRBN,1637.431881261,1664.028519244,1074.120763855
CRCP,325.842137205,428.524668572,342.54483572
CRCT1,30.1453466211,45.4129880326,32.2219331751
CREB1,751.30725443,665.285798848,644.635741845
CREB3,504.695393241,493.936627001,564.025004072
CREB3L1,50.6847759766,78.8161930743,73.9030569183
CREB3L2,1264.887985761,1533.349730023,1076.876018563
CREB5,60.1886032331,266.6639956955,330.429449264
CREBBP,472.989193837,632.299911481,610.115800033
CREBL2,915.041018017,749.296398733,1132.372794693
CREBZF,295.788782205,296.122567705,239.519474054
CREG1,2285.125254937,2281.893768647,4855.073568453
CRELD1,235.539782202,244.297107301,178.715228201
CRELD2,1661.505153373,1566.869568515,1110.477918369
CREM,598.619096808,497.807694338,652.954253555
CRH,38.7866366349,27.2214941251,32.7691221345
CRHBP,110.6496213714,173.7124153664,120.0690041789
CRHR1,47.9822673814,60.0565364387,56.0652873115
CRHR2,14.1096103134,16.8619392722,20.3307159426
CRIM1,290.5742028637,158.4389395146,306.604363528
CRIP1,1455.482356234,1389.1937826365,800.308672097
CRIP2,44.3983038456,99.7770500312,26.2696585818
CRIPT,182.5722254202,162.4357079505,213.7706024745
CRISP1,30.4016163044,54.4792294054,41.3006219777
CRISP2,24.6376740713,28.3406788726,30.0978004867
CRISP3,88.9954035447,30.9410733749,51.2706968106
CRISPLD2,590.1259669406,1070.76532863,1179.508486865
CRK,407.326245813,588.53730798,672.794232831
CRKL,601.845247946,751.168235723,627.88707515
CRLF1,9.6876011484,5.9913598658,7.9054626975
CRLF3,2989.26946142,3936.53733788,3014.06631963
CRMP1,197.810618905,256.069405087,210.080816174
CRNKL1,440.797426525,405.4919341,456.665325459
CRNN,78.1786053419,110.4161519933,72.2267341177
CROCC,106.8027574646,58.7376973365,60.0594494371
CROCCP3,21.1431850993,25.8066796038,31.2679491725
CROT,426.157961904,581.455711802,534.69354107
CRP,16.0790392248,18.2333871163,16.4251215608
CRTAC1,138.3713440541,191.8869787324,158.9575548858
CRTAM,378.8995061604,167.379435681,157.3743941742
CRTAP,363.654316844,422.163452561,426.443656777
CRTC1,165.340384572,162.7373764,145.999398372
CRTC3,2352.86682456,2542.27888441,1593.078039168
CRX,36.9417168609,47.6770697812,40.2720574286
CRY1,574.837369611,495.6655050868,568.043127072
CRY2,116.8642832519,50.4942267407,57.8988455458
CRYAA,76.389105172,86.9887615396,80.2840572594
CRYAB,161.3559426907,187.9204877572,148.3198478199
CRYBA1,12.9307599531,9.640993692,12.1934498549
CRYBA2,5.7907813546,6.7806837105,6.3284565345
CRYBA4,8.5669009796,13.3383464031,11.2597161888
CRYBB1,14.114002001,13.8828786676,28.392692156
CRYBB2,62.9594353408,62.7539147978,54.1561043554
CRYBB3,9.0266289919,8.4350170327,9.1555765973
CRYBG3,314.2582305549,325.9136443955,338.7029074846
CRYGA,49.6233560959,66.2410259709,55.8269648881
CRYGB,55.4720278524,86.1839412445,94.2023599702
CRYGC,56.3520111422,75.813517286,65.6880736169
CRYGD,45.7847123384,40.8526670212,41.5570382172
CRYL1,418.566682576,485.049691497,531.033203048
